source,target,weight,RideID,DriverID,CustomerID,VehicleID,StartLocation,EndLocation,StartTime,EndTime,TripDistance,TripDuration,ZoneID,TimeSlot,Demand,Supply,BaseFare,DistanceFare,SurgeMultiplier,CurrentLocation,AvailabilityStatus,StartCoordinates,EndCoordinates,EndPoint,TimeCost,MonetaryCost,EstimatedTimeToDestination,CurrentTrafficConditions,ProbabilityValue,RandomSeed,TripSuccessRate,AverageWaitTime,Cost,TripDuration,TimeOfDay,WeatherCondition,DayOfWeek,TrafficCondition,PickupLocation,DropoffLocation,UserAgeGroup,HistoricalTripCount
0,309,8.645439547,ZM9YJM,V9Y05E,TKH9ZT,MRBXZW,"7.709518, -70.033252","69.933195, 17.717723",12/6/2023 5:12,12/6/2023 5:51,33.52,39,3,18,40,3,4.01,1.36,1.9,"46.455557, 61.023433",Unavailable,"-16.236399184979547, -12.25742091689321","-15.35269008716471, 347.4738072232694",551,25.85,68.61,28.18,Light,0.896940739,2035,0.86,14.31,29.82,95,Evening,Sunny,Saturday,Moderate,67,89,18-25,18
0,310,6.895471915,ZNUYIQ,KDNSTJ,EPIJTM,2PEROX,"-2.217238, -16.253506","81.185626, 57.978521",12/6/2023 3:05,12/6/2023 4:56,28.18,111,4,21,43,16,2.36,1.04,1.4,"-66.276031, 172.165109",Available,"13.99167487467939, 136.53342838744925","14.349857887834661, 136.54548761716757",747,105.25,98.94,93.46,Heavy,0.674216733,6504,0.93,12.48,57.54,92,Afternoon,Sunny,Wednesday,Light,22,93,56+,34
0,311,3.66238145,CNZ24L,NEZI55,P7CWVS,T4VYFQ,"15.494786, 142.184803","-35.981372, 65.98721",12/6/2023 10:13,12/6/2023 11:50,25.92,97,8,6,47,23,4.92,2.11,2.4,"56.38117, -165.3537",Unavailable,"29.610201298985018, 26.32375096892426","29.438170374655808, 25.34592848738299",376,62.87,110.32,63.83,Moderate,0.067619459,2089,0.9,9.82,24.43,34,Morning,Cloudy,Wednesday,Moderate,13,79,18-25,46
0,312,3.474957481,FZGT8P,0FZ09P,326IDX,HRRRUJ,"-32.947068, 48.099366","-74.729947, -95.709814",12/6/2023 23:33,12/7/2023 1:22,13.97,109,8,20,36,2,3.92,2.19,1.4,"-73.512288, 50.409666",Unavailable,"-12.570302077951041, 69.2125260383342","-12.307356433240919, 68.4661686068332",740,37.31,133.57,29.86,Moderate,0.545398478,4556,0.86,7.71,89.15,101,Afternoon,Rainy,Sunday,Moderate,31,34,56+,26
0,313,8.912668381,2VPXIS,AJCV20,VS1JDO,OQ9GWF,"-41.984078, 2.966645","55.464985, 4.678996",12/6/2023 16:09,12/6/2023 16:39,25.5,30,7,12,30,12,2.69,1.75,2.3,"85.257175, 157.159485",Available,"-24.011977067635513, 128.64730702211762","-24.56101388988788, 129.37372211173408",535,33.49,95.14,39.24,Heavy,-1.098970543,9726,0.91,6.65,84.13,86,Evening,Sunny,Friday,Heavy,60,61,46-55,15
0,314,8.702925736,4LSQZT,8FPUJX,OYE5MD,LHC1PB,"-45.082331, 98.455076","68.130228, 43.347056",12/6/2023 9:33,12/6/2023 11:32,47.1,119,6,15,46,17,2.5,2.21,2.8,"2.402087, 157.906891",Available,"-63.33793982008041, -119.93993238585071","-63.204726638848676, 240.88813021380622",990,22.72,24.03,24.63,Moderate,0.419787265,6467,0.82,12.26,14.86,12,Morning,Cloudy,Monday,Heavy,3,13,46-55,26
0,315,5.776932871,6CN9OP,91CKT2,3B335I,4X9IEE,"-47.996106, 78.356092","-12.376372, -27.114072",12/6/2023 5:04,12/6/2023 5:39,44.07,35,7,7,32,11,3.31,1.13,2.3,"35.191308, 52.223729",Unavailable,"11.355754620882536, 156.14193656292093","10.957824648563601, 156.81035224715964",712,54.57,5.64,54.67,Moderate,1.208116921,779,0.98,8.97,89.37,37,Afternoon,Rainy,Thursday,Heavy,13,32,56+,42
0,316,8.468020507,9HAK1C,EFUIRU,MGA27W,TQFJVW,"69.170808, 143.372247","74.497617, -126.010137",12/6/2023 12:59,12/6/2023 13:45,20.33,46,3,20,26,4,4.16,1.43,1.2,"32.652203, -49.084466",Unavailable,"-11.140068679775084, 148.5198832419569","-11.838025539667216, 149.1572756657746",684,108.08,95.76,121.47,Light,-0.374521699,5974,0.93,6.41,74.18,17,Morning,Rainy,Thursday,Light,81,34,46-55,40
0,317,2.953088279,L3BBVL,9WOHDQ,XSZ0GG,EQN0HB,"-40.915125, -162.264732","87.34131, 47.932941",12/6/2023 3:12,12/6/2023 4:06,37.5,54,7,1,47,24,3.51,1.41,2.8,"1.885336, 27.561169",Available,"10.155561362594412, 9.667041451403861","9.359137699681494, 9.31578405911391",898,15.84,26.72,15.46,Moderate,-0.839838248,4692,0.91,10.01,77.58,67,Morning,Sunny,Tuesday,Heavy,67,45,56+,49
0,318,7.138786932,MOUZ1P,9NA8FS,GWTIBW,DUWU4R,"-30.660998, 176.997214","39.787435, -101.470914",12/6/2023 22:57,12/6/2023 23:26,37.06,29,2,9,43,24,3.94,1.64,1.6,"-71.1711, -64.576034",Unavailable,"84.18434101696371, 16.142223255668796","84.18619773561056, 16.844585042731577",957,41.83,11.72,43.45,Moderate,0.705547104,1889,0.85,6.33,37.61,116,Night,Rainy,Thursday,Heavy,51,89,56+,41
0,319,4.577576395,XF7KA2,FJXYFC,6XDEK7,6GY42E,"-35.947267, 143.841371","52.36272, 84.560372",12/6/2023 11:19,12/6/2023 12:15,20.01,56,4,20,6,20,2.27,1.95,1.2,"-70.387217, -123.906087",Unavailable,"-34.48745698812493, 93.42998213865138","-34.70982149070764, 92.82204442563234",816,117.7,22.94,107.65,Heavy,-0.817570231,1478,0.84,14.62,7.13,111,Night,Cloudy,Sunday,Heavy,100,80,36-45,29
0,320,1.194479232,TS843Q,WKLCKO,K1Y5WD,9Z4HQC,"-69.273617, -158.121073","-9.730623, -104.242809",12/6/2023 13:13,12/6/2023 14:33,31.77,80,4,17,8,9,3.59,2.15,1,"-26.125464, 23.582652",Available,"53.4667063932842, -160.15122756715735","53.411662864154486, 200.81493092827142",688,83.11,10.61,99.37,Heavy,-1.83218627,2369,0.92,13.84,49.79,43,Night,Cloudy,Tuesday,Heavy,54,44,18-25,19
0,321,9.896785057,XPODYK,7GMDLI,N3IW0C,JFB7V0,"-67.756076, -95.049805","-46.038967, -136.074414",12/6/2023 15:25,12/6/2023 17:08,29.28,103,2,1,42,10,2.84,2.04,1.5,"-60.629192, -93.469161",Unavailable,"50.27638004653005, -119.14670148904302","50.40750255517838, 240.17140635907396",740,119.79,70.98,95.94,Moderate,0.824118608,9324,0.87,14.39,54.24,72,Morning,Cloudy,Tuesday,Moderate,92,69,56+,15
0,322,5.512416117,JUPBUJ,MMO1I5,AOWPWL,TBC6IZ,"-38.940372, 4.110979","28.084448, 51.223446",12/6/2023 4:46,12/6/2023 4:56,6.03,10,9,1,34,30,4.46,1.8,2.3,"70.217764, -13.753284",Unavailable,"70.21328192468607, -106.96669314202269","69.99462733244671, 252.2824003373813",198,113.85,26.06,95.87,Moderate,0.449860355,4935,0.92,9.89,76.76,117,Evening,Sunny,Monday,Moderate,96,33,36-45,26
0,323,9.332852973,O9PSEC,IKF4TC,2564C9,FJYU04,"62.795618, -61.967469","-72.500519, -140.805685",12/6/2023 9:04,12/6/2023 10:30,14.7,86,8,6,37,7,4.54,2.04,2.2,"70.315926, 27.365138",Unavailable,"-22.18627663650534, -81.33756071026207","-22.808654460782005, 278.06803231702145",222,25.1,22.01,27.61,Heavy,0.036805856,3038,0.93,14.93,42.57,20,Night,Rainy,Monday,Heavy,24,17,36-45,7
0,324,2.899006908,QF9WT9,E6BPXG,RZCXB9,4E2B0V,"27.683815, 44.653976","39.659341, -135.649337",12/6/2023 0:43,12/6/2023 2:11,38.64,88,3,9,21,8,3.82,1.51,2.2,"-73.797311, 178.366535",Unavailable,"-76.7582111559201, 165.12644257948273","-76.91261293323963, 164.85225888055274",555,26.77,32.45,25.88,Heavy,-0.79102916,5332,0.93,5.27,26.5,35,Morning,Sunny,Thursday,Light,97,54,18-25,3
0,325,3.797710369,ARBJZ5,78J7SJ,4JA45R,ST5THB,"33.450487, -119.102018","24.730968, -29.383118",12/6/2023 7:01,12/6/2023 8:37,4.83,96,7,5,25,23,3.55,1.61,1.3,"-25.019077, -59.372188",Available,"-39.751865582367444, 36.428043781702854","-40.391127855516395, 36.900258559858635",566,87.43,47.41,102.65,Light,-1.073459374,493,0.97,11.29,6.75,105,Morning,Sunny,Tuesday,Moderate,56,42,56+,48
0,326,9.64526899,WXTWFQ,HMGKUL,1PIF6O,7VAC9H,"84.877293, 28.350329","32.478129, -91.837217",12/6/2023 19:53,12/6/2023 20:31,6.48,38,8,20,11,26,2.47,1.1,1.8,"1.588095, 161.02689",Available,"-54.69145001589988, -128.21487380384167","-54.83819250566365, 231.2686333537422",971,11.93,51.55,13.97,Light,-0.489967746,5387,0.96,14.81,38.4,85,Morning,Rainy,Tuesday,Light,61,68,26-35,5
0,327,7.754330496,Q2CCG3,0NEEF4,QVBL43,48HKO0,"14.882825, 134.137028","-14.113664, 120.661261",12/6/2023 3:51,12/6/2023 4:24,12.45,33,2,18,11,15,3.67,2.36,1.6,"73.825479, -78.233522",Unavailable,"-83.14671157685342, -2.349511081950908","-83.0536784881144, 357.0669005315908",969,36.09,8.52,31.61,Light,-0.984828815,724,0.87,14.33,93.12,20,Evening,Cloudy,Thursday,Light,87,93,18-25,14
0,328,5.356178169,HWXE0E,BYWFNU,BIP2BA,LO2X7G,"-85.185707, -26.959319","-9.527046, 42.968624",12/6/2023 5:30,12/6/2023 6:22,8.72,52,5,17,10,3,4.26,1.87,1.8,"33.158232, -19.827268",Unavailable,"9.092155521530145, 138.61347568275613","9.394310228483452, 137.8940052614163",820,24.47,34.96,20.24,Light,-1.478551245,9671,0.83,11.16,51.04,78,Evening,Rainy,Tuesday,Heavy,48,83,46-55,29
0,329,8.992300001,AKM8NM,IWBIR8,5XUKID,WF7W9Q,"-30.89518, 36.820339","-46.711637, 50.233247",12/6/2023 17:34,12/6/2023 18:30,8.97,56,6,2,42,14,3.62,1.17,1.2,"-23.224654, -165.847633",Available,"57.99698960723239, 159.40704724829072","57.8770638861713, 159.87902386726438",298,59.4,65.35,47.86,Heavy,0.386325169,3735,0.85,7.69,60.36,117,Morning,Cloudy,Saturday,Moderate,97,72,56+,49
0,330,6.076912605,VCKVWN,5LJ70K,6GG1XN,SRGI3G,"69.643523, -71.018435","5.863122, 23.980813",12/6/2023 16:35,12/6/2023 18:31,48.42,116,3,4,44,7,2.71,1.62,1.8,"64.599021, 87.489934",Unavailable,"-19.70817597045344, 91.78424692942002","-19.221525320034925, 92.48654351494952",680,109.86,62.74,121.17,Moderate,0.466124896,5167,0.93,7.55,6.29,20,Afternoon,Sunny,Saturday,Light,38,78,26-35,35
0,331,5.821912207,WB8VOE,YR0B96,C3YA0T,TZU26G,"-30.955941, 21.602572","-7.425352, -125.962285",12/6/2023 8:42,12/6/2023 9:32,38.69,50,3,9,38,10,3.43,1.87,2.8,"-89.680988, 93.512636",Available,"76.61301913021899, -91.40693024852631","76.40240845986875, 268.24399123987246",209,89.37,16.19,80.36,Heavy,0.313665459,3854,0.97,10.01,54.24,18,Morning,Sunny,Sunday,Light,71,48,46-55,4
0,332,9.610361528,W15L0A,54JUOZ,MS723P,CWLN1X,"38.103134, 63.341629","-79.58885, -7.985686",12/6/2023 12:34,12/6/2023 13:18,47.83,44,5,8,23,30,2.59,1.84,2.7,"-36.138002, 170.148595",Unavailable,"-72.37087089478284, 169.0049283677875","-71.79770567458303, 169.62916130244045",532,55.72,66.34,63.39,Heavy,0.974158222,729,0.97,6.36,10.81,29,Evening,Sunny,Friday,Moderate,61,3,46-55,21
0,333,2.205281652,M0XJED,RIQRCX,70YUPV,JH6FW3,"-37.329723, -95.049749","-0.057455, 44.462745",12/6/2023 10:09,12/6/2023 10:48,12.02,39,9,3,18,21,4.16,1.75,1.2,"68.812333, -170.82358",Available,"-14.949672051465853, -90.50938384445416","-14.470721005738842, 269.78965146585324",84,10.46,54.21,9.04,Heavy,-1.743084287,1848,0.89,6.99,82.9,49,Evening,Cloudy,Thursday,Light,37,69,26-35,8
0,334,3.503557024,6Y4QPV,K0K0RL,FCSJXL,XAU57Q,"82.29525, 2.311247","75.379014, 15.3058",12/6/2023 8:21,12/6/2023 10:16,2.38,115,6,21,1,27,3.32,2.07,1.2,"-26.373304, 165.073535",Unavailable,"-6.601169505692042, -64.65083247107167","-6.214179765088696, 295.7409666826261",519,56.96,76.09,46.34,Heavy,-0.36711655,7241,0.85,8.73,39.26,82,Evening,Cloudy,Wednesday,Light,45,88,18-25,49
0,335,6.285429443,R5NTL5,BD0XQW,FPYQCH,0YRVPM,"-5.377436, -131.688629","75.862176, -48.777126",12/6/2023 11:16,12/6/2023 12:37,18.69,81,2,21,11,12,4.04,2.35,1.9,"-9.698469, -136.824466",Available,"36.62826133416365, -141.44724646520464","36.73724306970551, 218.0842704137313",561,29.47,54.58,28.83,Moderate,0.369926919,1766,0.94,12.16,4.72,69,Afternoon,Rainy,Monday,Light,30,79,46-55,4
0,336,6.750982405,C95Q79,T181JH,64BSWO,WOL58D,"11.676367, -152.617564","-89.064375, 131.107912",12/6/2023 21:14,12/6/2023 23:00,20.87,106,6,13,43,8,2.77,1.83,1.9,"-56.331264, 18.627593",Unavailable,"-33.77559100752828, -93.29194861869784","-33.326539071296466, 267.6607241791786",38,34.58,50.18,41.14,Heavy,0.236284843,4074,0.91,6.77,60.92,25,Night,Sunny,Thursday,Light,99,44,26-35,5
0,337,9.927446204,7MTN4D,Q83JXB,DZQ815,DJPYN0,"57.782806, 59.217497","-12.70967, -19.230811",12/6/2023 4:03,12/6/2023 5:18,1.04,75,2,17,10,6,3.64,1.52,2.3,"-39.57648, 24.008098",Unavailable,"-64.9659840376998, -42.4266577602518","-65.03918775471028, 317.3488686171008",223,80.72,68.7,84.54,Heavy,-0.13717296,3504,0.89,6.45,79.97,76,Morning,Cloudy,Thursday,Light,79,7,46-55,31
0,338,6.822501855,PSGG48,1VTBWL,6BEF3S,TYQCVD,"-25.493682, 143.877214","-20.191853, -161.110627",12/6/2023 2:43,12/6/2023 3:55,23.82,72,3,12,19,9,3.19,1.87,2.3,"-39.558503, -118.305525",Available,"32.06938299694254, 62.983966457283714","31.89391598436449, 63.117836776450595",719,88.44,89.48,90.06,Heavy,1.36267923,8894,0.88,13.94,95.28,117,Evening,Cloudy,Friday,Moderate,63,23,36-45,47
0,339,3.47239709,JNO44R,46L5KX,HJSBZY,V48L4S,"24.142843, -84.916288","-50.186163, -167.137763",12/6/2023 5:38,12/6/2023 6:53,45.2,75,5,17,13,26,3.34,1.9,1.3,"37.862719, -72.319622",Available,"-35.40151808157912, 8.284698872150415","-34.85995668684412, 8.78414954206405",980,70.79,96.94,60.26,Moderate,0.165421833,3987,0.94,10.72,24.96,75,Night,Cloudy,Tuesday,Moderate,17,64,36-45,0
0,340,2.145478035,OZSGHM,92F5SC,VWNDMG,KBIZZU,"-13.744339, 18.811256","-83.386532, 152.419136",12/6/2023 23:37,12/7/2023 1:13,44.36,96,5,19,24,19,4.18,1.17,1.1,"41.613904, 85.8673",Available,"-86.24888524458215, 69.66193068091715","-87.04035701880441, 70.56032905362633",498,111.78,86.67,130.98,Heavy,0.401950408,4343,0.82,9.81,50.18,102,Evening,Rainy,Sunday,Light,2,81,36-45,11
0,341,4.2628939,K1OISW,JLHI4O,I53VBY,B8ZTQB,"39.976958, 164.630773","17.613798, 43.883105",12/6/2023 23:43,12/7/2023 0:55,10.14,72,1,15,15,9,3.83,2.39,2.1,"50.624511, 125.032599",Available,"3.8214084067554097, -148.5090530337461","4.0398413326354605, 211.91963126454695",149,56,16.62,66.49,Heavy,0.045614495,965,0.89,13.47,61.43,46,Morning,Cloudy,Friday,Light,20,50,46-55,32
0,342,4.408465325,CYZVQ8,6G5H4V,YQ0UCL,ERNVJ2,"-44.482035, -81.574972","-64.344579, -72.675746",12/6/2023 5:29,12/6/2023 5:49,18.99,20,1,11,20,9,4.69,2.5,1,"8.072451, -83.145003",Available,"-11.307961676959934, 39.02908766935295","-11.315574584734973, 39.714635038935455",94,103.97,8.8,114.42,Moderate,-1.972090464,4287,0.97,7.13,57.73,106,Night,Cloudy,Tuesday,Heavy,32,90,56+,1
0,343,3.918448257,69XE8T,SDCFRC,P9G4LR,576R0L,"-11.40114, -19.192896","-7.494819, 37.552464",12/6/2023 20:54,12/6/2023 21:20,3,26,6,7,10,28,4.48,1.29,1.4,"64.596568, 96.227167",Available,"-49.51279427430473, -87.9554179262036","-50.21533344892802, 272.35655388182414",844,62.47,12.99,71.82,Light,0.103875955,4822,0.9,5.88,10.4,54,Afternoon,Sunny,Sunday,Light,39,54,56+,20
0,344,3.493723905,N81AOO,9S0XKP,947EGN,8Q9BPR,"-45.061606, 115.925041","34.225002, 36.634743",12/6/2023 3:25,12/6/2023 3:45,24.65,20,3,15,40,7,2.62,1.06,1.6,"71.334701, 7.758866",Available,"-71.14908069378076, -60.102884605925524","-70.39529965161054, 300.22415666639614",526,86.19,102.51,80.84,Light,-1.019619176,3618,0.95,12.13,29.77,96,Evening,Rainy,Saturday,Heavy,27,1,36-45,1
0,345,7.569135905,8DIK6I,D0VGEF,B6CUHZ,UMRX16,"-0.761574, -30.209396","57.549408, -54.113045",12/6/2023 16:16,12/6/2023 16:32,12.32,16,4,21,44,19,3.88,2.28,1,"27.37585, 76.287212",Available,"88.10407532587578, 91.74165980486714","88.38514844932511, 90.85407468109189",182,47.6,11.32,49.17,Light,0.785435211,192,0.93,14.66,27.49,42,Evening,Sunny,Monday,Light,28,16,26-35,4
0,346,5.733097664,W3SHCJ,P8FWAE,GSKVWV,NQEURB,"31.714613, -38.008677","-56.282657, 175.053769",12/6/2023 22:16,12/6/2023 23:48,47.95,92,7,3,8,8,3.71,1.31,2.2,"23.270924, 40.932639",Unavailable,"37.10348070896721, 113.01117691169162","37.447723049219725, 113.86493026218807",334,96.71,30.99,91.81,Light,0.847529505,9615,0.81,11.51,97.65,21,Evening,Sunny,Saturday,Heavy,6,9,36-45,25
0,347,5.341286318,C2EMQE,OY7RMZ,UXGR98,7NZW3D,"8.540457, -5.156032","-9.258029, 59.862388",12/6/2023 9:34,12/6/2023 9:59,31.9,25,2,11,38,15,3.67,2.03,1.5,"-2.234951, -161.643805",Available,"44.91869353054386, 22.66136866851454","44.91677605788794, 23.15704954597332",76,55.84,95.52,61.97,Light,-0.387185867,8787,0.82,9.09,53.41,60,Afternoon,Rainy,Saturday,Heavy,83,87,56+,43
0,348,5.13201146,UILVC9,EIF5KB,ILORGL,9XY35R,"-5.710772, 113.297572","16.632385, 155.338722",12/6/2023 11:33,12/6/2023 12:03,34.02,30,9,8,19,27,3.57,1.89,3,"81.384245, 29.818422",Unavailable,"62.327962382898505, -153.37098120355904","63.187962063528126, 206.3628700897711",302,106.6,28.86,123.37,Heavy,0.255853599,5456,0.99,12.25,48.67,70,Afternoon,Cloudy,Saturday,Moderate,16,43,26-35,9
0,349,5.716556384,F0GB2W,UDNO6A,1VL5J3,4JF35T,"-76.67492, -67.682813","-35.259784, -147.892487",12/6/2023 6:47,12/6/2023 8:15,13.81,88,6,23,27,27,3.4,2.4,1.4,"-89.548495, 68.345756",Available,"-38.5524542322745, -71.88663870726468","-38.82533540061735, 287.2791589709467",976,41.74,68.17,35.71,Heavy,-0.549555714,1828,0.92,9.65,94.65,11,Night,Cloudy,Thursday,Moderate,62,89,36-45,11
0,350,3.300140028,CUHXMP,11TY0J,0RSG9C,3F3NRF,"47.425026, 31.455163","17.699587, -11.92907",12/6/2023 11:46,12/6/2023 12:37,30.07,51,3,13,33,5,3.6,2.33,2,"70.355897, 81.444431",Unavailable,"34.310919151707154, 24.030815568427897","34.274146631981104, 24.5440795827719",813,26.21,129.28,27.22,Moderate,-1.136551249,4486,0.9,8.84,27.28,75,Night,Rainy,Saturday,Light,54,4,36-45,16
0,351,1.559052179,IISAJC,2YT1B3,F4KAZ2,KLINN3,"73.932298, 12.371578","84.94906, -41.489803",12/6/2023 17:44,12/6/2023 19:32,13.29,108,10,22,36,4,4.58,2.48,2.6,"-26.815692, 72.056703",Available,"43.884290223366804, 90.51857102933116","43.916167642515155, 91.22484623280509",134,93.11,29.84,98.88,Heavy,0.515141561,1161,0.96,9.2,91.8,102,Night,Sunny,Wednesday,Heavy,22,16,36-45,29
0,352,9.216177955,4YIT5U,HRST1D,AEFVDW,YFWHS3,"-13.236033, 128.379563","18.314609, 109.664866",12/6/2023 21:37,12/6/2023 23:22,24.04,105,6,0,48,8,4.58,1.62,1.1,"59.883581, 108.766387",Unavailable,"-84.88844431861068, 112.067281017286","-84.33817493853446, 111.42055024614692",690,65.87,8.5,73.37,Moderate,0.532879606,3163,0.93,13.73,25.49,54,Morning,Rainy,Thursday,Light,23,32,36-45,17
0,353,7.037918606,R64P1H,K7P6BA,FU9UXZ,5CZ7CR,"-65.410008, 170.4998","26.278068, 176.445798",12/6/2023 8:04,12/6/2023 9:26,22.25,82,1,16,36,26,3.24,2.4,1,"7.684635, -102.195493",Available,"-75.50604730957018, -132.70254635375545","-74.84266609697092, 226.5246713905817",37,27.9,59.45,30.17,Heavy,1.032980007,5108,0.82,9.57,37.25,118,Afternoon,Rainy,Sunday,Light,52,21,36-45,41
0,354,1.114423804,XZG05C,RDFO9Y,M1HEIA,PJETH5,"-2.130051, 100.39603","-8.019355, -32.242195",12/6/2023 3:59,12/6/2023 5:33,12.49,94,7,16,46,12,2.73,1.09,2.3,"14.494664, -121.07687",Available,"34.740233908927735, 178.15386990930665","34.30345582431312, 178.0835092569526",653,42.25,124.03,44.72,Moderate,0.713883501,7019,0.81,6.39,96.65,15,Evening,Cloudy,Saturday,Heavy,64,39,36-45,6
0,355,9.265512146,FVJRHO,Y4FRHN,159APK,0R0ERQ,"-18.968446, -34.937699","67.172392, -128.437249",12/6/2023 19:51,12/6/2023 20:29,10.53,38,8,3,6,8,3.37,1.97,2.4,"27.7031, 51.039002",Unavailable,"-61.37960887659182, -178.5181061410681","-60.81953775753566, 182.2244875054932",923,56.84,45.93,63.07,Moderate,0.397574307,8651,0.91,7.91,11.77,94,Evening,Cloudy,Saturday,Light,85,6,36-45,35
0,356,4.204917114,UD0AS3,L6WP0I,UNHYSV,252ORQ,"9.690131, -141.781619","-81.791889, -29.483846",12/6/2023 16:52,12/6/2023 18:04,6.63,72,1,1,2,1,3.01,2.41,2.3,"10.093143, 95.8799",Unavailable,"2.8967707649845806, -12.665350324145209","2.563141848358235, 347.1051380386451",148,12.8,33.63,14.32,Light,0.209906811,5966,0.88,13.4,26.57,44,Night,Cloudy,Wednesday,Moderate,69,5,46-55,40
0,357,9.939210856,NU0BE3,KLECLS,GMWRXC,7LEECF,"0.382677, -95.288972","52.112484, 44.049086",12/6/2023 21:48,12/6/2023 23:21,14.71,93,4,18,23,10,2.35,1.95,1.9,"-58.411822, 145.327096",Available,"83.94343903826774, 99.51106483268035","83.96696291178803, 99.04262170469748",781,104.24,26.55,111.97,Heavy,-0.700827383,8322,0.95,11.4,90.84,101,Evening,Cloudy,Friday,Heavy,11,64,56+,48
0,358,8.453767189,TP825L,YRG773,IVI0C6,W1PUBX,"-57.081032, -50.526474","-54.987306, 150.470873",12/6/2023 17:14,12/6/2023 18:50,49.74,96,8,13,38,9,2.45,2.27,2,"61.374152, -90.574481",Available,"-27.94377586206594, -0.387241507766646","-27.02100261876175, 359.9893671446601",820,27.59,11,27.88,Moderate,0.115457224,5402,0.93,10.36,40.21,26,Morning,Cloudy,Tuesday,Heavy,19,48,56+,36
0,359,2.290712986,5G6RVK,BLJ2AY,C4X7LF,ZMGYAU,"-82.688816, -74.101416","-52.360191, 81.831927",12/6/2023 14:08,12/6/2023 14:35,42.03,27,7,15,14,3,2.46,1.39,2.6,"56.818013, -170.311284",Unavailable,"39.61426681055113, 20.78027569830718","39.80478601601754, 20.320960047394866",517,118.49,94.01,129.31,Heavy,-0.982751247,6032,0.81,6.12,82.1,33,Afternoon,Sunny,Thursday,Moderate,40,27,36-45,43
0,360,5.30686653,JWDW2J,PZIFXI,99CA8A,457KLK,"68.147286, 101.606409","8.261272, 131.550167",12/6/2023 2:23,12/6/2023 2:48,41.28,25,6,15,7,30,4.81,1.62,2.9,"-23.162649, -150.995305",Unavailable,"1.9041984479728313, -20.59548366729865","1.5173258545228532, 339.865231206577",352,50.84,57.5,46.01,Light,-0.012769274,2216,0.87,9.22,78.72,119,Morning,Cloudy,Friday,Moderate,87,96,18-25,10
0,361,3.558159268,6OJ35O,MOSUP0,EOA2BE,P63XT5,"56.521198, -4.202312","-7.546783, -103.989726",12/6/2023 19:42,12/6/2023 21:39,31.65,117,3,10,8,3,4.37,2.45,2.6,"-73.112195, 1.592163",Available,"71.65815612184394, -144.8462151315892","70.9803957289192, 216.06260927133476",246,102.57,73.9,107.59,Light,0.199919321,5003,0.99,13.36,62.48,97,Morning,Rainy,Monday,Moderate,85,21,18-25,17
0,362,3.652066876,STROB6,27QHP7,R509IA,T3TM73,"-35.144142, -88.071468","79.054901, -97.062975",12/6/2023 18:41,12/6/2023 19:22,27.62,41,7,9,19,3,2.83,1.69,2.2,"-42.334498, -10.544791",Available,"55.88018118822359, 138.32718937818413","54.93263082683602, 137.7058985749135",562,77.09,124.18,73.33,Heavy,0.824661019,5293,0.95,14.75,99.35,18,Morning,Cloudy,Saturday,Light,64,23,36-45,24
0,363,1.919784203,G422V9,WFV8C4,AF9LYT,8U64OQ,"2.499139, -66.019831","20.694453, 104.289278",12/6/2023 6:37,12/6/2023 6:53,46.17,16,1,15,22,21,4.53,1.75,1.9,"12.106917, -167.039552",Available,"-27.10951201930917, -61.6413696203237","-27.707943105298497, 298.8292590750524",360,95.1,87.3,85.18,Moderate,0.484942536,6487,0.82,13.04,19.88,69,Night,Sunny,Monday,Heavy,45,9,36-45,20
0,364,5.239072036,PZBS2Q,DJTUUL,9TGZMD,GWFY6B,"0.196577, 109.360907","83.756352, -113.245964",12/6/2023 18:08,12/6/2023 19:06,28.56,58,4,12,26,24,4.21,1.87,2.4,"73.771782, 171.557381",Available,"-34.220994068077374, 4.377885957108219","-34.96215595764994, 5.276244328783765",300,34.99,90.64,33.47,Light,0.161652392,9885,0.99,9.34,47.4,113,Evening,Rainy,Monday,Heavy,69,77,56+,34
0,365,7.862731357,RP7POR,J3A3AP,5NR7DG,BF8U56,"-0.58358, -45.103488","-26.107664, -18.116767",12/6/2023 8:33,12/6/2023 9:39,24.22,66,9,3,39,3,4.01,1.68,1,"-75.6241, -20.085573",Available,"17.46579464186574, -91.0592243474673","18.35929784597027, 269.4337321471196",650,62.31,123.81,67.85,Moderate,-1.659665276,501,0.9,6.37,25.29,75,Evening,Cloudy,Friday,Moderate,57,58,36-45,26
0,366,2.860110507,JPZ1V6,FOERUB,RLFLL3,UQKRD8,"-25.580995, 124.406009","32.861345, 92.507964",12/6/2023 16:21,12/6/2023 17:18,20.5,57,8,4,10,19,4.36,1.39,3,"79.762352, -141.807341",Available,"48.770253847691976, -156.53408921265867","49.638047954316725, 204.07335012737997",22,20.23,14.94,19.71,Heavy,2.007088429,5419,0.87,10.29,83.47,96,Morning,Rainy,Tuesday,Light,83,59,26-35,11
0,367,5.394779866,Z7W6B3,R9WAI2,OZTKQX,FHHOQU,"65.940083, -175.401017","84.726746, 113.182045",12/6/2023 21:15,12/6/2023 21:30,33.78,15,9,8,5,10,2.92,1.75,1.3,"6.253473, -166.086361",Available,"25.52789423744062, 26.665929629804396","25.656036872341385, 26.706800845901203",809,26.97,22.34,26.25,Light,-0.789761404,7538,0.9,6.72,13.23,46,Afternoon,Cloudy,Friday,Light,90,84,46-55,21
